type,id,date_showtime,short_title,score,announce_date,title,popularity,general_admission,listing_count,average_price,lowest_price,highest_price,median_price,state,postal_code,venue_name,venue_score,address,country,has_upcoming_venue_events,num_upcoming_events,city,venue_slug,extended_address,venue_id,capacity,display_location,sports_id,sports_short_name,sports_disp_name,sports_disp_type,division_level,sports_slug,performer_type,performer_name,has_upcoming_performances,primary,performer_score,performer_slug,home_venue_id,short_name,upcoming_events_performer,home_team,away_team,alternative,blues,classic-rock,classical,country_music,electronic,folk,hard-rock,hip-hop,indie,jazz,latin,pop,punk,rap,reggae,rnb,rock,soul,techno,event_showtime,is_a_sport,future_event_TBD,missing_price,latitude,longitude
theater,6045105,45272,Dr. Seuss How The Grinch Stole Christmas - Los Angeles,0.091,45079,Dr. Seuss How The Grinch Stole Christmas - Los Angeles,0.493,0,10,268,182,342,296,CA,90028,Hollywood Pantages Theatre,0.73,6233 Hollywood Blvd.,US,TRUE,263,Los Angeles,hollywood-pantages-theatre,"Los Angeles, CA 90028",1725,2703,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,theater,How The Grinch Stole Christmas,TRUE,1,0.39,how-the-grinch-stole-christmas,0,How The Grinch Stole Christmas,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:30:00,0,0,0,34.101,-118.325
family,6179102,45272,Cirque Dreams Holidaze - Pasadena,0.143,45182,Cirque Dreams Holidaze - Pasadena,0.532,0,430,134,77,357,125,CA,91101,Pasadena Civic Auditorium,0.53,300 E Green St,US,TRUE,10,Pasadena,pasadena-civic-auditorium,"Pasadena, CA 91101",1205,2997,"Pasadena, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,cirque_du_soleil,Cirque Dreams Holidaze,TRUE,1,0.38,cirque-dreams-holidaze,0,Cirque Dreams Holidaze,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:30:00,0,0,0,34.144,-118.143
nba,6121796,45272,Kings at Clippers,0.508,45155,Sacramento Kings at Los Angeles Clippers,0.738,0,663,358,41,17330,159,CA,90015,Crypto.com Arena,0.93,1111 South Figueroa Street,US,TRUE,156,Los Angeles,crypto-com-arena,"Los Angeles, CA 90015",134,20000,"Los Angeles, CA",1030100,Pacific,Western - Pacific,Division,2,western-pacific,nba,Los Angeles Clippers,TRUE,1,0.67,los-angeles-clippers,134,Clippers,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:30:00,1,0,0,34.043,118.267
nba,6121796,45272,Kings at Clippers,0.508,45155,Sacramento Kings at Los Angeles Clippers,0.738,0,663,358,41,17330,159,CA,90015,Crypto.com Arena,0.93,1111 South Figueroa Street,US,TRUE,156,Los Angeles,crypto-com-arena,"Los Angeles, CA 90015",134,20000,"Los Angeles, CA",1030100,Pacific,Western - Pacific,Division,2,western-pacific,nba,Sacramento Kings,TRUE,0,0.65,sacramento-kings,177304,Kings,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:30:00,1,0,0,34.043,118.267
concert,5956664,45272,Depeche Mode with Young Fathers,0.474,44983,Depeche Mode with Young Fathers,0.721,0,1282,558,83,8790,282,CA,90305,Kia Forum,0.89,3900 W Manchester Blvd.,US,TRUE,53,Inglewood,kia-forum-2,"Inglewood, CA 90305",191,17500,"Inglewood, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Depeche Mode,TRUE,1,0.68,depeche-mode,0,Depeche Mode,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,19:30:00,0,0,0,33.958,-118.342
concert,5956664,45272,Depeche Mode with Young Fathers,0.474,44983,Depeche Mode with Young Fathers,0.721,0,1282,558,83,8790,282,CA,90305,Kia Forum,0.89,3900 W Manchester Blvd.,US,TRUE,53,Inglewood,kia-forum-2,"Inglewood, CA 90305",191,17500,"Inglewood, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Young Fathers,TRUE,0,0.61,young-fathers,0,Young Fathers,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,19:30:00,0,0,0,33.958,-118.342
concert,6174416,45272,Chris Isaak,0.247,45181,Chris Isaak,0.594,0,163,205,90,696,160,CA,90014,Orpheum Theatre - Los Angeles,0.64,842 S. Broadway,US,TRUE,32,Los Angeles,orpheum-theatre-los-angeles-2,"Los Angeles, CA 90014",362,1976,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Chris Isaak,TRUE,1,0.44,chris-isaak,0,Chris Isaak,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,20:00:00,0,0,0,34.042,-118.256
concert,6050188,45273,A Chanticleer Christmas,0.182,45084,A Chanticleer Christmas,0.556,0,52,237,59,657,205,CA,90012,Walt Disney Concert Hall,0.67,111 South Grand Avenue,US,TRUE,138,Los Angeles,walt-disney-concert-hall,"Los Angeles, CA 90012",1274,2265,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,A Chanticleer Christmas,TRUE,1,0.3,a-chanticleer-christmas,0,A Chanticleer Christmas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:00:00,0,0,0,34.055,-118.249
concert,6191948,45273,Arms Akimbo,0.09,45190,Arms Akimbo,0.521,0,24,73,41,276,52,CA,90017,Teragram Ballroom,0.54,1234 West 7th Street,US,TRUE,44,Los Angeles,teragram-ballroom,"Los Angeles, CA 90017",78478,600,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Arms Akimbo,TRUE,1,0.25,arms-akimbo,0,Arms Akimbo,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:00:00,0,0,0,34.051,-118.267
theater,6045107,45273,Dr. Seuss How The Grinch Stole Christmas - Los Angeles,0.087,45079,Dr. Seuss How The Grinch Stole Christmas - Los Angeles,0.49,0,327,169,76,342,150,CA,90028,Hollywood Pantages Theatre,0.73,6233 Hollywood Blvd.,US,TRUE,263,Los Angeles,hollywood-pantages-theatre,"Los Angeles, CA 90028",1725,2703,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,theater,How The Grinch Stole Christmas,TRUE,1,0.39,how-the-grinch-stole-christmas,0,How The Grinch Stole Christmas,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:30:00,0,0,0,34.101,-118.325
nhl,6075928,45273,Jets at Kings,0.267,45104,Winnipeg Jets at Los Angeles Kings,0.604,0,495,225,45,4856,141,CA,90015,Crypto.com Arena,0.93,1111 South Figueroa Street,US,TRUE,156,Los Angeles,crypto-com-arena,"Los Angeles, CA 90015",134,20000,"Los Angeles, CA",1040100,Pacific,Western - Pacific,Division,2,western-pacific,nhl,Los Angeles Kings,TRUE,1,0.59,los-angeles-kings,134,Kings,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:30:00,1,0,0,34.043,118.267
nhl,6075928,45273,Jets at Kings,0.267,45104,Winnipeg Jets at Los Angeles Kings,0.604,0,495,225,45,4856,141,CA,90015,Crypto.com Arena,0.93,1111 South Figueroa Street,US,TRUE,156,Los Angeles,crypto-com-arena,"Los Angeles, CA 90015",134,20000,"Los Angeles, CA",1040100,Pacific,Western - Pacific,Division,2,western-pacific,nhl,Winnipeg Jets,TRUE,0,0.56,winnipeg-jets,98,Jets,84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:30:00,1,0,0,34.043,118.267
nhl,6075928,45273,Jets at Kings,0.267,45104,Winnipeg Jets at Los Angeles Kings,0.604,0,495,225,45,4856,141,CA,90015,Crypto.com Arena,0.93,1111 South Figueroa Street,US,TRUE,156,Los Angeles,crypto-com-arena,"Los Angeles, CA 90015",134,20000,"Los Angeles, CA",1040100,Central,Western - Central,Division,2,western-central,nhl,Los Angeles Kings,TRUE,1,0.59,los-angeles-kings,134,Kings,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:30:00,1,0,0,34.043,118.267
nhl,6075928,45273,Jets at Kings,0.267,45104,Winnipeg Jets at Los Angeles Kings,0.604,0,495,225,45,4856,141,CA,90015,Crypto.com Arena,0.93,1111 South Figueroa Street,US,TRUE,156,Los Angeles,crypto-com-arena,"Los Angeles, CA 90015",134,20000,"Los Angeles, CA",1040100,Central,Western - Central,Division,2,western-central,nhl,Winnipeg Jets,TRUE,0,0.56,winnipeg-jets,98,Jets,84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:30:00,1,0,0,34.043,118.267
concert,6052583,45273,Moneybagg Yo (Rescheduled from 9/1/23),0.376,45086,Moneybagg Yo (Rescheduled from 9/1/23),0.666,0,44,171,85,584,156,CA,90015,The Novo,0.7,800 W Olympic Blvd,US,TRUE,46,Los Angeles,the-novo,"Los Angeles, CA 90015",590,2300,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,MoneyBagg Yo,TRUE,1,0.64,moneybagg-yo,0,MoneyBagg Yo,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,20:00:00,0,0,0,34.044,-118.265
theater,6118800,45274,Henry Winkler,0.325,45154,Henry Winkler,0.677,0,,,,,,CA,90036,Barnes & Noble,0.35,189 The Grove Drive,US,TRUE,1,Los Angeles,barnes-noble,"Los Angeles, CA 90036",45029,250,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,theater,Henry Winkler,TRUE,1,0.36,henry-winkler,0,Henry Winkler,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18:00:00,0,0,1,34.073,-118.36
concert,6092681,45274,Lil Tjay,0.406,45125,Lil Tjay,0.683,0,75,172,80,1096,146,CA,90028,Hollywood Palladium,0.72,6215 Sunset Boulevard,US,TRUE,45,Los Angeles,hollywood-palladium,"Los Angeles, CA 90028",465,4000,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Lil Tjay,TRUE,1,0.61,lil-tjay,0,Lil Tjay,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19:00:00,0,0,0,34.098,-118.324
nba_dleague,6170476,45274,Santa Cruz Warriors at South Bay Lakers,0.102,45176,Santa Cruz Warriors at South Bay Lakers,0.503,0,20,88,58,187,77,CA,90245,UCLA Health Training Center,0.47,2275 E. Mariposa Avenue,US,TRUE,24,El Segundo,ucla-health-training-center,"El Segundo, CA 90245",433413,750,"El Segundo, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,basketball,Los Angeles D-Fenders,TRUE,1,0.32,los-angeles-d-fenders,0,Los Angeles D-Fenders,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:00:00,0,0,0,33.923,-118.384
nba_dleague,6170476,45274,Santa Cruz Warriors at South Bay Lakers,0.102,45176,Santa Cruz Warriors at South Bay Lakers,0.503,0,20,88,58,187,77,CA,90245,UCLA Health Training Center,0.47,2275 E. Mariposa Avenue,US,TRUE,24,El Segundo,ucla-health-training-center,"El Segundo, CA 90245",433413,750,"El Segundo, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,nba_dleague,Santa Cruz Warriors,TRUE,0,0.34,santa-cruz-warriors,0,Santa Cruz Warriors,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:00:00,0,0,0,33.923,-118.384
nba_dleague,6170476,45274,Santa Cruz Warriors at South Bay Lakers,0.102,45176,Santa Cruz Warriors at South Bay Lakers,0.503,0,20,88,58,187,77,CA,90245,UCLA Health Training Center,0.47,2275 E. Mariposa Avenue,US,TRUE,24,El Segundo,ucla-health-training-center,"El Segundo, CA 90245",433413,750,"El Segundo, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,nba_dleague,South Bay Lakers,TRUE,0,0.32,south-bay-lakers,0,South Bay Lakers,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:00:00,0,0,0,33.923,-118.384
nba,6121804,45274,Warriors at Clippers,0.532,45155,Golden State Warriors at Los Angeles Clippers,0.751,0,659,739,113,17330,373,CA,90015,Crypto.com Arena,0.93,1111 South Figueroa Street,US,TRUE,156,Los Angeles,crypto-com-arena,"Los Angeles, CA 90015",134,20000,"Los Angeles, CA",1030100,Pacific,Western - Pacific,Division,2,western-pacific,nba,Los Angeles Clippers,TRUE,1,0.67,los-angeles-clippers,134,Clippers,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:30:00,1,0,0,34.043,118.267
nba,6121804,45274,Warriors at Clippers,0.532,45155,Golden State Warriors at Los Angeles Clippers,0.751,0,659,739,113,17330,373,CA,90015,Crypto.com Arena,0.93,1111 South Figueroa Street,US,TRUE,156,Los Angeles,crypto-com-arena,"Los Angeles, CA 90015",134,20000,"Los Angeles, CA",1030100,Pacific,Western - Pacific,Division,2,western-pacific,nba,Golden State Warriors,TRUE,0,0.75,golden-state-warriors,467029,Warriors,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:30:00,1,0,0,34.043,118.267
comedy,6054840,45274,Nimesh Patel,0.278,45090,Nimesh Patel,0.611,0,157,112,69,216,105,CA,90010,The Wiltern,0.73,3790 Wilshire Blvd.,US,TRUE,73,Los Angeles,the-wiltern-18,"Los Angeles, CA 90010",456,4000,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,theater_comedy,Nimesh Patel,TRUE,1,0.43,nimesh-patel,0,Nimesh Patel,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:30:00,0,0,0,34.061,-118.309
theater,6045109,45274,Dr. Seuss How The Grinch Stole Christmas - Los Angeles,0.095,45079,Dr. Seuss How The Grinch Stole Christmas - Los Angeles,0.496,0,296,170,76,342,149,CA,90028,Hollywood Pantages Theatre,0.73,6233 Hollywood Blvd.,US,TRUE,263,Los Angeles,hollywood-pantages-theatre,"Los Angeles, CA 90028",1725,2703,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,theater,How The Grinch Stole Christmas,TRUE,1,0.39,how-the-grinch-stole-christmas,0,How The Grinch Stole Christmas,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:30:00,0,0,0,34.101,-118.325
concert,6161117,45274,Dylan Matthew,0.158,45169,Dylan Matthew,0.541,0,18,80,51,178,68,CA,90017,Teragram Ballroom,0.54,1234 West 7th Street,US,TRUE,44,Los Angeles,teragram-ballroom,"Los Angeles, CA 90017",78478,600,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Dylan Matthew,TRUE,1,0.32,dylan-matthew,0,Dylan Matthew,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20:00:00,0,0,0,34.051,-118.267
classical,6050156,45274,Beethoven - Los Angeles,0.208,45084,Beethoven - Los Angeles,0.57,0,41,313,124,686,283,CA,90012,Walt Disney Concert Hall,0.67,111 South Grand Avenue,US,TRUE,138,Los Angeles,walt-disney-concert-hall,"Los Angeles, CA 90012",1274,2265,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,theater_classical,Beethoven,TRUE,1,0.38,beethoven,0,Beethoven,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20:00:00,0,0,0,34.055,-118.249
classical,6050155,45275,Beethoven - Los Angeles,0.217,45084,Beethoven - Los Angeles,0.576,0,19,283,110,449,270,CA,90012,Walt Disney Concert Hall,0.67,111 South Grand Avenue,US,TRUE,138,Los Angeles,walt-disney-concert-hall,"Los Angeles, CA 90012",1274,2265,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,theater_classical,Beethoven,TRUE,1,0.38,beethoven,0,Beethoven,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11:00:00,0,0,0,34.055,-118.249
concert,6112166,45275,Cattle Decapitation,0.16,45146,Cattle Decapitation,0.542,1,36,175,45,524,125,CA,90015,The Belasco - Los Angeles,0.6,1050 South Hill Street,US,TRUE,48,Los Angeles,the-belasco-los-angeles,"Los Angeles, CA 90015",30920,1000,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Cattle Decapitation,TRUE,1,0.31,cattle-decapitation,0,Cattle Decapitation,27,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,18:00:00,0,0,0,34.04,-118.259
concert,6112166,45275,Cattle Decapitation,0.16,45146,Cattle Decapitation,0.542,1,36,175,45,524,125,CA,90015,The Belasco - Los Angeles,0.6,1050 South Hill Street,US,TRUE,48,Los Angeles,the-belasco-los-angeles,"Los Angeles, CA 90015",30920,1000,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Immolation,TRUE,0,0.3,immolation,0,Immolation,28,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,18:00:00,0,0,0,34.04,-118.259
concert,6112166,45275,Cattle Decapitation,0.16,45146,Cattle Decapitation,0.542,1,36,175,45,524,125,CA,90015,The Belasco - Los Angeles,0.6,1050 South Hill Street,US,TRUE,48,Los Angeles,the-belasco-los-angeles,"Los Angeles, CA 90015",30920,1000,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Sanguisugabogg,TRUE,0,0.33,sanguisugabogg,0,Sanguisugabogg,27,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,18:00:00,0,0,0,34.04,-118.259
concert,6112166,45275,Cattle Decapitation,0.16,45146,Cattle Decapitation,0.542,1,36,175,45,524,125,CA,90015,The Belasco - Los Angeles,0.6,1050 South Hill Street,US,TRUE,48,Los Angeles,the-belasco-los-angeles,"Los Angeles, CA 90015",30920,1000,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Castrator,TRUE,0,0.33,castrator,0,Castrator,21,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,18:00:00,0,0,0,34.04,-118.259
concert,6177582,45275,Thou,0.106,45182,Thou,0.508,0,12,73,39,168,51,CA,90026,Echoplex,0.54,1154 Glendale Boulevard,US,TRUE,77,Los Angeles,echoplex,"Los Angeles, CA 90026",1014,500,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Thou,TRUE,1,0.29,thou,0,Thou,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:00:00,0,0,0,34.077,-118.261
concert,6130382,45275,Hiss Golden Messenger,0.127,45157,Hiss Golden Messenger,0.521,0,8,96,50,119,101,CA,90069,Troubadour,0.55,9081 Santa Monica Blvd,US,TRUE,31,West Hollywood,troubadour,"West Hollywood, CA 90069",764,500,"West Hollywood, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Hiss Golden Messenger,TRUE,1,0.33,hiss-golden-messenger,0,Hiss Golden Messenger,30,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19:00:00,0,0,0,34.081,-118.389
concert,6144121,45275,Gilberto Santa Rosa,0.358,45160,Gilberto Santa Rosa,0.656,0,102,216,67,696,169,CA,90010,The Wiltern,0.73,3790 Wilshire Blvd.,US,TRUE,73,Los Angeles,the-wiltern-18,"Los Angeles, CA 90010",456,4000,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Gilberto Santa Rosa,TRUE,1,0.47,gilberto-santa-rosa,0,Gilberto Santa Rosa,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19:00:00,0,0,0,34.061,-118.309
theater,6045108,45275,Dr. Seuss How The Grinch Stole Christmas - Los Angeles,0.101,45079,Dr. Seuss How The Grinch Stole Christmas - Los Angeles,0.501,0,296,177,100,715,160,CA,90028,Hollywood Pantages Theatre,0.73,6233 Hollywood Blvd.,US,TRUE,263,Los Angeles,hollywood-pantages-theatre,"Los Angeles, CA 90028",1725,2703,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,theater,How The Grinch Stole Christmas,TRUE,1,0.39,how-the-grinch-stole-christmas,0,How The Grinch Stole Christmas,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:30:00,0,0,0,34.101,-118.325
concert,5946520,45275,Depeche Mode,0.523,44973,Depeche Mode,0.748,0,689,730,201,6199,539,CA,90015,Crypto.com Arena,0.93,1111 South Figueroa Street,US,TRUE,156,Los Angeles,crypto-com-arena,"Los Angeles, CA 90015",134,20000,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Depeche Mode,TRUE,1,0.68,depeche-mode,0,Depeche Mode,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,19:30:00,0,0,0,34.043,118.267
concert,5946520,45275,Depeche Mode,0.523,44973,Depeche Mode,0.748,0,689,730,201,6199,539,CA,90015,Crypto.com Arena,0.93,1111 South Figueroa Street,US,TRUE,156,Los Angeles,crypto-com-arena,"Los Angeles, CA 90015",134,20000,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Young Fathers,TRUE,0,0.61,young-fathers,0,Young Fathers,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,19:30:00,0,0,0,34.043,118.267
concert,6140300,45275,The Manhattan Transfer,0.267,45157,The Manhattan Transfer,0.605,0,59,234,75,657,206,CA,90012,Walt Disney Concert Hall,0.67,111 South Grand Avenue,US,TRUE,138,Los Angeles,walt-disney-concert-hall,"Los Angeles, CA 90012",1274,2265,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,The Manhattan Transfer,TRUE,1,0.39,the-manhattan-transfer,0,The Manhattan Transfer,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20:00:00,0,0,0,34.055,-118.249
concert,6128649,45275,veggi (18+),0.1,45157,veggi (18+),0.503,0,11,53,32,114,37,CA,90026,Echoplex,0.54,1154 Glendale Boulevard,US,TRUE,77,Los Angeles,echoplex,"Los Angeles, CA 90026",1014,500,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,veggi,TRUE,1,0.29,veggi,0,veggi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20:00:00,0,0,0,34.077,-118.261
concert,6197145,45275,Bea Miller,0.288,45192,Bea Miller,0.64,0,71,157,69,524,116,CA,90036,El Rey Theatre,0.58,5515 Wilshire Boulevard,US,TRUE,33,Los Angeles,el-rey-theatre-1,"Los Angeles, CA 90036",959,771,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Bea Miller,TRUE,1,0.47,bea-miller,0,Bea Miller,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,20:30:00,0,0,0,34.062,-118.349
concert,6190953,45275,Miss Honey Dijon (21+),0.214,45189,Miss Honey Dijon (21+),0.582,0,42,187,78,524,149,CA,90028,Hollywood Palladium,0.72,6215 Sunset Boulevard,US,TRUE,45,Los Angeles,hollywood-palladium,"Los Angeles, CA 90028",465,4000,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Miss Honey Dijon,TRUE,1,0.37,miss-honey-dijon,0,Miss Honey Dijon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21:00:00,0,0,0,34.098,-118.324
theater,6045113,45276,Dr. Seuss How The Grinch Stole Christmas - Los Angeles,0.105,45079,Dr. Seuss How The Grinch Stole Christmas - Los Angeles,0.504,0,121,321,123,1250,267,CA,90028,Hollywood Pantages Theatre,0.73,6233 Hollywood Blvd.,US,TRUE,263,Los Angeles,hollywood-pantages-theatre,"Los Angeles, CA 90028",1725,2703,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,theater,How The Grinch Stole Christmas,TRUE,1,0.39,how-the-grinch-stole-christmas,0,How The Grinch Stole Christmas,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10:30:00,0,0,0,34.101,-118.325
classical_orchestral_instrumental,6050154,45276,Holiday Sing-Along - Los Angeles,0.156,45084,Holiday Sing-Along - Los Angeles,0.538,0,47,251,92,686,214,CA,90012,Walt Disney Concert Hall,0.67,111 South Grand Avenue,US,TRUE,138,Los Angeles,walt-disney-concert-hall,"Los Angeles, CA 90012",1274,2265,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,theater_classical_orchestral_instrumental,Holiday Sing-Along,TRUE,1,0.27,holiday-sing-along,0,Holiday Sing-Along,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11:30:00,0,0,0,34.055,-118.249
concert,6181346,45276,Sunami with Xibalba,0.175,45183,Sunami with Xibalba,0.552,0,,,,,,CA,90015,The Belasco - Los Angeles,0.6,1050 South Hill Street,US,TRUE,48,Los Angeles,the-belasco-los-angeles,"Los Angeles, CA 90015",30920,1000,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Sunami,TRUE,1,0.32,sunami,0,Sunami,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12:00:00,0,0,1,34.04,-118.259
concert,6181346,45276,Sunami with Xibalba,0.175,45183,Sunami with Xibalba,0.552,0,,,,,,CA,90015,The Belasco - Los Angeles,0.6,1050 South Hill Street,US,TRUE,48,Los Angeles,the-belasco-los-angeles,"Los Angeles, CA 90015",30920,1000,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Xibalba,TRUE,0,0.37,xibalba,0,Xibalba,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12:00:00,0,0,1,34.04,-118.259
classical_orchestral_instrumental,6050153,45276,Holiday Sing-Along - Los Angeles,0.163,45084,Holiday Sing-Along - Los Angeles,0.543,0,82,209,78,686,179,CA,90012,Walt Disney Concert Hall,0.67,111 South Grand Avenue,US,TRUE,138,Los Angeles,walt-disney-concert-hall,"Los Angeles, CA 90012",1274,2265,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,theater_classical_orchestral_instrumental,Holiday Sing-Along,TRUE,1,0.27,holiday-sing-along,0,Holiday Sing-Along,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14:30:00,0,0,0,34.055,-118.249
